% # columns="iter, evals, sigma, 0, fitness, xbest" seed=349951, Mon Nov  6 17:56:33 2023, <python>{}</python>
1 11 0.8925471350201037 0 29.939196991504204 1.2863750473865956 0.9996957163825694 -0.6347955413772994 1.2715996998709926 -0.8320670180540373 0.2824830463685293 -0.7486319502356975 1.4681273474782082 1.6177731454808786 -0.10570843051309209 0.7857278631925331 1.2385403006756495
2 22 0.835249808816936 0 24.35541618438472 1.9619989724697344 1.1826671402616922 -0.34017751122814605 1.4983113903489125 -0.8990602461659489 -1.6613076432742697 -1.1486943905537574 0.6805657343686727 0.7994993298187669 0.8502924929904173 -0.18751983192402183 1.8175533114523397
3 33 0.8776275277703728 0 28.176659655407818 1.946159544349535 -0.6635945865259352 -0.5026861842257475 1.1721790070721578 -1.2300661750924988 -2.1426273039292285 -2.085871577822764 0.5083762513898079 1.6412630463990527 0.23028571591476124 0.18709318456435597 2.4530753423698926
4 44 0.86318082731882 0 27.5276908354476 1.5447904439423235 0.2605568939697078 -0.7051198201385219 1.553172512861549 -1.3730975990623686 -1.3350823212699714 -0.490464725303557 0.5518189674814684 1.6645583670069009 -0.47256529604273306 -0.293357107260276 1.8566018441844545
5 55 0.9218697280550213 0 32.990203558262344 1.4601884142832033 -1.5505170823621377 -1.0589866537994495 3.455747771552067 -1.2670817828994636 -1.907612563546 -2.6498450046452726 2.4276299502922076 2.7992539920030115 -1.6022963549374216 1.8276661410760473 1.9293386152478917
6 66 1.0290607770523235 0 29.32909407498859 2.1819009551341533 -0.2002599875088591 -1.2702086548885245 3.082683019731867 -0.42016539034699174 -2.3348010781809787 -3.0545947761644214 1.2275229092652087 0.6082557656332643 -3.0328411007255625 1.8817280472436606 3.6174831456458927
7 77 1.1132805106567494 0 36.850942964207555 3.2970211812422914 -0.5479217617213228 -1.1790632563683172 2.8991794627670187 -0.030925229399447307 -1.7244279710196055 -2.230120327734504 1.1027771020282038 1.7015708493477746 -3.252205420932738 2.5372620666548347 3.349878194342163
8 88 1.167891182231427 0 25.472617722830947 3.2873306393917714 0.273345829331297 -2.424518276685281 4.1217890010199145 -1.6688680124555937 -3.616306534312376 -2.3061074376928437 1.944896002058962 3.3714745026817186 -0.5209577670764773 2.1881191416679022 3.800387792422632
9 99 1.2975840271999175 0 26.58397615739235 3.151762623698919 2.7494074541631424 -1.419034313089186 2.3323061846154154 -2.3714309731476884 -2.964239538436133 -2.2735783079646823 3.3324568028496584 3.289240754391728 -0.8777258924027215 3.2904184322776553 4.885950371119181
10 110 1.3000020375320758 0 34.24047142065832 3.0298244585579837 1.2141406583258614 -0.8946128785585681 1.6855288784332856 -1.5323298902479427 -2.5964775827754187 -2.70728998110431 2.955289803732934 4.392015832207424 -2.1597293443163417 2.1786275801044566 4.613176110166249
11 121 1.2667588164607213 0 29.923349165961973 2.3535326396282565 1.6676353337829248 -3.6822830518218805 1.6331373650098955 -3.530770317069105 -2.923594213755523 -3.5266406080919017 1.7764001470381303 2.42392475167546 -1.0604105947271658 2.9685756149126603 6.416770115580974
12 132 1.2153606153576375 0 23.03747559402123 1.1422605040724894 2.398587761228352 -3.186639094282928 2.872297288150417 -1.4936433794462018 -2.8115164619324937 -2.35353029458028 2.1564411109847823 4.074353429832958 -0.7822818957093299 0.007472889952262474 3.7263347023400897
13 143 1.2437872401369043 0 25.45150397059449 2.0382217609934705 2.9949556707119687 -2.051355544613154 0.9679260894121373 -0.8972851384919909 -2.5398577039490027 -4.024750287356515 1.7335345361070866 2.552848981466761 0.012034759575599852 0.3422021356836692 4.360331731690838
14 154 1.2376840670830391 0 28.375641897688844 1.6797244691411883 3.1421253827824613 -1.705834794752753 0.5706168103209912 -0.5097656462352459 -2.1632893801845565 -3.340585182763838 1.1816994356461488 4.456235572757145 0.4271560050923745 -0.15689485366453948 3.3151189084682593
15 165 1.1549388570714143 0 23.154492889420943 1.063448055908462 3.6776023313014687 -3.2248091506701666 2.0442479251685652 -0.24285234224601027 -3.3444507752327186 -3.1055328339326445 2.854270778431361 3.668651473474334 -1.629212196743252 0.6613262690011095 4.376529377429599
16 176 1.0935825642802042 0 23.11746800556547 2.810969014079586 2.395452124385722 -2.3947079760211816 3.136593426791834 -0.8980680497300448 -3.899797361373392 -3.4758187091734607 1.3866767062419851 5.706335634630682 -0.10833300532000223 0.5822754376250506 3.258858460590828
17 187 1.0584292531047594 0 23.063943722402655 1.0241264955773246 2.8221219478684327 -3.533577184659769 0.4537804944644437 -2.7630726731397015 -3.839964450823837 -3.1327318745120625 2.0249485942076753 4.905890439865593 -0.666376019936289 0.6860672969176471 2.440411210222985
18 198 1.040557292903301 0 21.28071033968056 2.0758291618046747 4.199341791226085 -5.455798085304661 1.7376435857109938 -1.742399284750695 -3.8024237983625775 -4.6223717210871005 1.4735487894671708 5.830877754623162 -1.0969309435915913 0.7861560020209293 4.079358152639214
19 209 1.0084736963696663 0 22.244215773549833 1.5803864502271676 3.1439268068514226 -4.487104321689592 0.715737724109438 -1.4391846745655683 -2.8306356452517214 -3.965496399101759 2.5276947433565327 4.6359403887112975 -0.20070960814705363 0.6592840923169557 3.3859820658097406
20 220 0.9431444292954462 0 21.078591675279995 2.9573979474738534 4.052744823775179 -5.503466258377394 1.4555406829632695 -2.58605561510019 -3.2327368930638976 -3.731357297852074 3.288951730977419 5.160221082606299 -1.4770217305183013 1.111734696148738 4.327266953641112
21 231 0.8858921069550981 0 21.176971883206885 2.3732228563614126 3.4496291759567583 -4.7532509535759875 1.5360271218055264 -1.8164133692062572 -5.2276732283379825 -3.7888117768535934 2.2869555358467775 4.402991957300501 -0.9894307614955486 1.4611015734833406 4.382014238922708
22 242 0.8551007256538621 0 20.085565845663538 1.3051889832894277 3.121553533767959 -3.696474845675792 1.76955229482365 -0.9266102950510946 -4.489324536306377 -4.501385306038287 1.1029753558340156 3.0244149919987615 -1.5817016846045375 3.206363080638796 3.447678360758998
23 253 0.7753997948046653 0 20.10987676469272 1.2149628800771548 4.477345935155371 -5.120642989761567 1.891971818689821 -1.8207355722155374 -4.710660191327928 -4.357220046322192 2.7026473066254204 4.615504574462133 -0.9526802636557828 1.3973667117658095 4.464926209480331
24 264 0.7116904184014894 0 19.819354063668982 1.573389509993248 3.9263369790586604 -4.072376225901031 2.7453110051543193 -2.2126442415729954 -4.565152469348099 -4.247671600079316 1.880256401987829 4.436372723937426 -0.12626092520823073 1.2047442453185289 4.274456294226875
25 275 0.6837390736048071 0 19.85546176545845 1.7985009092880095 4.415648154659038 -4.394927269974998 3.2182384547038088 -2.8116660080721747 -5.804598871716723 -4.868066088400386 2.5377889549604307 5.167768168730622 -0.09829383151710025 0.4292541688529188 5.193025703610687
26 286 0.6785499446367081 0 19.49838666999044 2.3607044366904466 4.681167763488669 -3.4336106774613944 2.3360571807734147 -2.2998753869971935 -4.450989889031241 -4.288136123115578 3.009733190646883 4.856249230076873 0.292412198150533 0.5076765643508255 4.427944419457475
27 297 0.6702713794077858 0 19.837316096637906 2.3849445023077727 4.930797235383882 -3.7989743399171063 3.023746664249517 -1.7731973039095283 -4.940140438221495 -5.331600920690373 1.0902616748034746 5.557789130668223 -0.72529653417627 1.1761771014223745 5.9671708230690355
28 308 0.6416880759262519 0 19.49870438670105 2.8612886532972945 4.116607475079786 -4.100926078859722 3.2294804259981764 -3.427212461616821 -4.2404556137844684 -4.27143124555018 2.5943448231756423 5.157445194646 -0.1751437166911814 1.307095875838171 4.745434451789194
29 319 0.6166735122544198 0 19.3754285119254 2.357627832251588 4.844252355390926 -4.870871009999728 3.035769049829906 -2.533610715489007 -5.3365236849727875 -5.361485059903679 2.384828846265133 6.373219628711708 -1.1547024358679878 2.541755605804748 5.332042963452102
30 330 0.6051612521877499 0 19.613320026181242 3.1049693549103323 4.830190306987266 -4.778231536845878 3.6750835637992405 -3.000418885668638 -5.256035347929171 -4.791411922022659 2.1416041365875524 5.7296678806894725 -0.6157999357327836 1.0384353142904401 5.47971697077403
31 341 0.6292725529336951 0 19.065535640726015 2.935095831878638 5.428748644048585 -5.21750171857635 3.2471957079859575 -3.6379197693726035 -5.459713825004053 -5.187917665691213 3.2547995953648057 7.095673578016097 -0.937273468019029 0.6685630220434284 6.750292100217098
32 352 0.6501772816791063 0 18.93414854590651 2.9184180403351805 4.4320879081870945 -5.084125576980258 3.6955941760275155 -2.7103307463469473 -5.969911348194463 -5.5694772851530425 2.706755315783286 6.837004646785674 -1.3010253962483107 0.5548308668634666 5.40449020950882
33 363 0.6353387371502883 0 19.050907538916036 3.07949963351328 4.782046333626968 -5.528944318195521 3.799978980094398 -3.0946521438272696 -6.639108193624031 -5.840463761929645 3.48972547768002 6.150358424499384 -2.31082753912102 1.0223809321171191 6.193653032089261
34 374 0.6178072070299306 0 19.537306479305094 2.7980780658390203 4.320575237779929 -5.014136040872489 3.8037060509876186 -2.8320578086643886 -6.166685888039848 -5.411194819307081 3.101300555884543 7.081705197775374 -0.887185217207434 0.1264273506335108 5.798280077699653
35 385 0.6388790132626244 0 19.000543116925407 2.530390319185928 6.572511880815657 -5.865035740625481 3.5734572084524445 -3.259030832391698 -7.017404769333306 -5.852806372011592 3.3722836387731365 7.96358492128246 -0.9389196163765643 0.1783557019355094 7.138397923260415
36 396 0.6297779915670976 0 18.813467421833067 3.195855664553593 5.774119560949391 -6.018139855220877 4.209224793976222 -2.813835637310812 -7.006012252990331 -6.618114062536546 3.4896390845484495 7.81420172373154 -0.7195435409283001 0.4884884257202198 7.224582303314845
37 407 0.5952977621271021 0 19.238180204356503 3.662789663980982 4.670920556135358 -4.677060208586698 4.5284452411777725 -3.296641584611769 -7.045222489669274 -6.267847806935807 3.277665071233205 6.667549531152238 -0.6350800350611177 1.1953630343831882 6.267269965420801
38 418 0.5666166181863855 0 18.922048784070373 3.9359847259701306 5.256777843520827 -4.816595206752288 4.396805790003796 -3.212052387757791 -7.5368544637296 -6.025778936186683 3.5198510683458046 6.997256039512134 -1.2395151835011962 1.0966461946662847 6.253342586146368
39 429 0.5340891446326348 0 19.36056181312324 3.6081013539052753 5.670108470246418 -5.515034093492532 4.636573702781423 -3.07959542239677 -7.030406553279328 -6.585643608430845 2.6996319122748242 6.928914768160873 -0.6960636362644207 1.4502559089613152 6.722752973282079
