% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sigma_vec.scaling*sqrt(diag(C))", seed=349951, Mon Nov  6 17:56:33 2023, <python>{}</python>
1 11 0.8925471350201037 0 0 0.8422881435804523 0.8905717844604243 0.8800075612106999 0.8876923986184139 0.9114175841459863 0.8903303120671331 0.8978410290243353 0.8845816053429868 0.8959393795867342 0.8836317524078287 0.8874491720241079 0.8856004666904259
2 22 0.835249808816936 0 0 0.769187280282112 0.8375224374816587 0.8223342581270052 0.8147888286853399 0.8616933817916219 0.8393292945601588 0.8381928358622308 0.8173805700463019 0.8291780815885074 0.8299371340845606 0.8185301985238608 0.8270518235329505
3 33 0.8776275277703728 0 0 0.790119571557341 0.8942858696406936 0.8665913697551824 0.872380505692961 0.9039120582843634 0.9002609880367644 0.9060505852506611 0.8439948456675856 0.8562952250144635 0.874260200557457 0.8572702488169469 0.8759256152464078
4 44 0.86318082731882 0 0 0.7625297561218201 0.8790603059737041 0.825609952195918 0.8469514095396503 0.8986264600900105 0.8891118588536083 0.8996774516896592 0.8299526995147105 0.8352560559796373 0.8543822530249239 0.8362456020696479 0.873157850661075
5 55 0.9218697280550213 0 0 0.8104853345881415 0.9291320002354344 0.8836704276404553 0.9227497157556284 0.9517113729680086 0.9756984978783867 0.9644020753348352 0.9010482265508478 0.909025663029169 0.9016096931479685 0.8948190274441628 0.9305108569994552
6 66 1.0290607770523235 0 0 0.8991870436308378 1.033566409540227 0.9904101852492196 1.0651015237631993 1.0367460479086115 1.08793698680821 1.0921567604508176 0.9886670177336886 1.0236829825531841 1.039119088666314 1.0265425514306024 1.065067533876688
7 77 1.1132805106567494 0 0 0.959571196897533 1.114682060140689 1.0699853482275616 1.1521985370169359 1.1016052930039684 1.217678313075892 1.161763768149144 1.074082517439616 1.0996391321151218 1.1487596262132096 1.1214638694505628 1.1785503566980764
8 88 1.167891182231427 0 0 0.9993075918981188 1.1518003819323583 1.1284438991960093 1.2237770711165414 1.1256942966364607 1.2804992028510571 1.216604048049447 1.1194513001485342 1.1725420632074701 1.202592428818108 1.1888770232913382 1.2887002043815947
9 99 1.2975840271999175 0 0 1.086557334651684 1.337584406853473 1.2389698911634959 1.3586233168033557 1.253012520070432 1.4239584227454436 1.3558592304736667 1.2810814522647371 1.3189622807510588 1.3042420665173342 1.3284699620823495 1.4354170587709363
10 110 1.3000020375320758 0 0 1.0610131225225405 1.3007696585570017 1.242918446907394 1.345947047595157 1.2553345812700676 1.4080674513650207 1.363633406826965 1.2773244838880564 1.3465892073913495 1.311291295978835 1.3224380785850762 1.4432728052352517
11 121 1.2667588164607213 0 0 1.0043128003502833 1.2737595970148226 1.2194322160418607 1.2898636933070622 1.230681214877446 1.369743755367749 1.3279345175457757 1.236234093463372 1.3195284870573853 1.272929024367066 1.2679397415487035 1.421804143913816
