% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=349951, Mon Nov  6 17:56:33 2023
1 11 -0.028834072091662243 -0.008495868238179285 0.009936274905103074 0.027940813780806303 0.966516174009547 0.9741563162139859 0.9815017189161085 0.9882662445510575 0.99053381689628 0.9936985117948804 0.9979273474614244 1.001190230430703 1.0073032107492654 1.0225341828720222 1.0311415306838652 1.0423658425407398
2 22 -0.028834072091662243 -0.008495868238179285 0.009936274905103074 0.027940813780806303 0.966516174009547 0.9741563162139859 0.9815017189161085 0.9882662445510575 0.99053381689628 0.9936985117948804 0.9979273474614244 1.001190230430703 1.0073032107492654 1.0225341828720222 1.0311415306838652 1.0423658425407398
3 33 -0.028834072091662243 -0.008495868238179285 0.009936274905103074 0.027940813780806303 0.966516174009547 0.9741563162139859 0.9815017189161085 0.9882662445510575 0.99053381689628 0.9936985117948804 0.9979273474614244 1.001190230430703 1.0073032107492654 1.0225341828720222 1.0311415306838652 1.0423658425407398
4 44 -0.028834072091662243 -0.008495868238179285 0.009936274905103074 0.027940813780806303 0.966516174009547 0.9741563162139859 0.9815017189161085 0.9882662445510575 0.99053381689628 0.9936985117948804 0.9979273474614244 1.001190230430703 1.0073032107492654 1.0225341828720222 1.0311415306838652 1.0423658425407398
5 55 -0.028834072091662243 -0.008495868238179285 0.009936274905103074 0.027940813780806303 0.966516174009547 0.9741563162139859 0.9815017189161085 0.9882662445510575 0.99053381689628 0.9936985117948804 0.9979273474614244 1.001190230430703 1.0073032107492654 1.0225341828720222 1.0311415306838652 1.0423658425407398
6 66 -0.028834072091662243 -0.008495868238179285 0.009936274905103074 0.027940813780806303 0.966516174009547 0.9741563162139859 0.9815017189161085 0.9882662445510575 0.99053381689628 0.9936985117948804 0.9979273474614244 1.001190230430703 1.0073032107492654 1.0225341828720222 1.0311415306838652 1.0423658425407398
7 77 -0.028834072091662243 -0.008495868238179285 0.009936274905103074 0.027940813780806303 0.966516174009547 0.9741563162139859 0.9815017189161085 0.9882662445510575 0.99053381689628 0.9936985117948804 0.9979273474614244 1.001190230430703 1.0073032107492654 1.0225341828720222 1.0311415306838652 1.0423658425407398
8 88 -0.028834072091662243 -0.008495868238179285 0.009936274905103074 0.027940813780806303 0.966516174009547 0.9741563162139859 0.9815017189161085 0.9882662445510575 0.99053381689628 0.9936985117948804 0.9979273474614244 1.001190230430703 1.0073032107492654 1.0225341828720222 1.0311415306838652 1.0423658425407398
9 99 -0.028834072091662243 -0.008495868238179285 0.009936274905103074 0.027940813780806303 0.966516174009547 0.9741563162139859 0.9815017189161085 0.9882662445510575 0.99053381689628 0.9936985117948804 0.9979273474614244 1.001190230430703 1.0073032107492654 1.0225341828720222 1.0311415306838652 1.0423658425407398
10 110 -0.028834072091662243 -0.008495868238179285 0.009936274905103074 0.027940813780806303 0.966516174009547 0.9741563162139859 0.9815017189161085 0.9882662445510575 0.99053381689628 0.9936985117948804 0.9979273474614244 1.001190230430703 1.0073032107492654 1.0225341828720222 1.0311415306838652 1.0423658425407398
11 121 -0.028834072091662243 -0.008495868238179285 0.009936274905103074 0.027940813780806303 0.966516174009547 0.9741563162139859 0.9815017189161085 0.9882662445510575 0.99053381689628 0.9936985117948804 0.9979273474614244 1.001190230430703 1.0073032107492654 1.0225341828720222 1.0311415306838652 1.0423658425407398
12 132 -0.028834072091662243 -0.008495868238179285 0.009936274905103074 0.027940813780806303 0.966516174009547 0.9741563162139859 0.9815017189161085 0.9882662445510575 0.99053381689628 0.9936985117948804 0.9979273474614244 1.001190230430703 1.0073032107492654 1.0225341828720222 1.0311415306838652 1.0423658425407398
13 143 -0.14924029379175452 -0.05564514681737659 0.06940757131430783 0.1564027846954677 0.6282381698563693 0.8222083940379377 0.9164623629375027 0.9330361484038822 0.9827639023833514 1.0056566867573735 1.0367878873504248 1.0672150882131097 1.0745343835014303 1.0945621094013753 1.1270092548339132 1.18530283106918
14 154 -0.14924029379175452 -0.05564514681737659 0.06940757131430783 0.1564027846954677 0.6282381698563693 0.8222083940379377 0.9164623629375027 0.9330361484038822 0.9827639023833514 1.0056566867573735 1.0367878873504248 1.0672150882131097 1.0745343835014303 1.0945621094013753 1.1270092548339132 1.18530283106918
15 165 -0.14924029379175452 -0.05564514681737659 0.06940757131430783 0.1564027846954677 0.6282381698563693 0.8222083940379377 0.9164623629375027 0.9330361484038822 0.9827639023833514 1.0056566867573735 1.0367878873504248 1.0672150882131097 1.0745343835014303 1.0945621094013753 1.1270092548339132 1.18530283106918
16 176 -0.14924029379175452 -0.05564514681737659 0.06940757131430783 0.1564027846954677 0.6282381698563693 0.8222083940379377 0.9164623629375027 0.9330361484038822 0.9827639023833514 1.0056566867573735 1.0367878873504248 1.0672150882131097 1.0745343835014303 1.0945621094013753 1.1270092548339132 1.18530283106918
17 187 -0.14924029379175452 -0.05564514681737659 0.06940757131430783 0.1564027846954677 0.6282381698563693 0.8222083940379377 0.9164623629375027 0.9330361484038822 0.9827639023833514 1.0056566867573735 1.0367878873504248 1.0672150882131097 1.0745343835014303 1.0945621094013753 1.1270092548339132 1.18530283106918
18 198 -0.14924029379175452 -0.05564514681737659 0.06940757131430783 0.1564027846954677 0.6282381698563693 0.8222083940379377 0.9164623629375027 0.9330361484038822 0.9827639023833514 1.0056566867573735 1.0367878873504248 1.0672150882131097 1.0745343835014303 1.0945621094013753 1.1270092548339132 1.18530283106918
19 209 -0.14924029379175452 -0.05564514681737659 0.06940757131430783 0.1564027846954677 0.6282381698563693 0.8222083940379377 0.9164623629375027 0.9330361484038822 0.9827639023833514 1.0056566867573735 1.0367878873504248 1.0672150882131097 1.0745343835014303 1.0945621094013753 1.1270092548339132 1.18530283106918
20 220 -0.14924029379175452 -0.05564514681737659 0.06940757131430783 0.1564027846954677 0.6282381698563693 0.8222083940379377 0.9164623629375027 0.9330361484038822 0.9827639023833514 1.0056566867573735 1.0367878873504248 1.0672150882131097 1.0745343835014303 1.0945621094013753 1.1270092548339132 1.18530283106918
